,single,danceability,energy,instrumentalness,explicit,collab,timesig_0,timesig_1,timesig_3,timesig_4,timesig_5,track_number,duration_s
944,0,0.498,0.512,0.0,0,0,0,0,0,1,0,0.29166666666666663,0.04323866044934294
8751,0,0.847,0.733,1.04e-05,1,0,0,0,0,1,0,0.08333333333333334,0.03688003391267486
9813,0,0.458,0.738,0.0,0,0,0,0,0,1,0,0.9999999999999999,0.04472233997456549
7437,1,0.517,0.942,0.342,0,1,0,0,0,1,0,0.08333333333333334,0.0347604917337855
4594,0,0.823,0.705,0.0,1,0,0,0,0,1,0,0.20833333333333334,0.037727850784230604
7724,0,0.464,0.972,0.0,0,0,0,0,0,1,0,0.20833333333333334,0.057227638830012716
1493,0,0.496,0.693,0.0261,1,0,0,0,0,1,0,0.24999999999999997,0.04048325561678678
9527,0,0.602,0.585,0.0,0,0,0,0,0,1,0,0.29166666666666663,0.0476896990250106
8678,0,0.683,0.264,1.7e-06,0,0,0,0,1,0,0,0.6666666666666666,0.022043238660449344
1281,0,0.512,0.526,0.0,0,1,0,0,0,1,0,0.4583333333333333,0.04387452310300975
4411,1,0.605,0.783,0.000175,0,0,0,0,0,1,0,0.0,0.040059347181008904
8248,0,0.471,0.951,0.0119,0,0,0,0,0,1,0,0.9999999999999999,0.010809665112335736
9598,0,0.661,0.389,0.0,0,0,0,0,0,1,0,0.125,0.04811360746078847
6684,0,0.734,0.751,0.0,1,0,0,0,0,1,0,0.875,0.029673590504451036
6723,0,0.668,0.607,0.532,0,0,0,0,0,1,0,0.24999999999999997,0.07248834251801611
128,0,0.716,0.485,2.69e-05,1,0,0,0,0,1,0,0.3333333333333333,0.06231454005934718
8237,0,0.547,0.638,0.0,0,0,0,0,1,0,0,0.49999999999999994,0.026070368800339125
9311,0,0.733,0.737,0.0,1,0,0,0,0,1,0,0.625,0.03624417125900806
8504,0,0.492,0.51,0.00108,0,0,0,0,0,1,0,0.9999999999999999,0.04069520983467571
1807,0,0.323,0.912,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.060830860534124634
7187,0,0.336,0.929,0.602,0,0,0,0,0,1,0,0.37499999999999994,0.010385756676557863
9181,0,0.243,0.28,0.12,0,0,0,0,0,1,0,0.16666666666666666,0.037727850784230604
4193,0,0.389,0.431,0.0,0,0,0,0,0,1,0,0.0,0.04069520983467571
7349,0,0.939,0.305,0.000169,0,0,0,0,0,1,0,0.3333333333333333,0.03391267486222976
7438,0,0.883,0.525,0.0,1,1,0,0,0,1,0,0.125,0.032852903772785075
779,0,0.812,0.68,0.0,1,0,0,0,0,1,0,0.37499999999999994,0.035184400169563375
6847,0,0.772,0.498,0.0,1,0,0,0,0,1,0,0.16666666666666666,0.04175498092412039
3036,1,0.582,0.272,0.0,0,0,0,0,0,1,0,0.0,0.035820262823230184
1567,0,0.865,0.645,0.00117,0,0,0,0,0,1,0,0.9999999999999999,0.05002119542178889
4901,0,0.728,0.628,0.0,1,0,0,0,0,1,0,0.3333333333333333,0.034548537515896566
1566,0,0.264,0.99,0.023,1,0,0,0,0,1,0,0.6666666666666666,0.7443832132259433
6464,0,0.718,0.172,0.0,0,0,0,0,0,1,0,0.4583333333333333,0.04705383637134379
772,0,0.339,0.23,0.000951,0,0,0,0,1,0,0,0.0,0.01738024586689275
912,1,0.471,0.985,4.17e-05,0,0,0,0,0,1,0,0.0,0.05002119542178889
4714,0,0.478,0.545,2.58e-05,0,0,0,0,0,1,0,0.9999999999999999,0.05150487494701145
5546,0,0.534,0.748,8.72e-05,0,0,0,0,0,1,0,0.9999999999999999,0.04111911827045358
6268,1,0.568,0.291,0.0,0,0,0,0,0,1,0,0.0,0.01738024586689275
2424,0,0.67,0.476,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.04493429419245443
697,1,0.522,0.989,0.952,0,0,0,0,0,1,0,0.0,0.05320050869012293
2369,0,0.542,0.795,0.019,0,0,0,0,0,1,0,0.041666666666666664,0.04408647732089869
821,0,0.698,0.951,0.000842,0,0,0,0,0,1,0,0.9999999999999999,0.04514624841034336
2481,0,0.395,0.902,0.0,1,0,0,0,0,1,0,0.37499999999999994,0.03052140737600678
65,0,0.463,0.549,0.119,0,0,0,0,0,1,0,0.0,0.2594319626960576
6400,1,0.431,0.428,0.00132,0,0,0,0,0,1,0,0.0,0.02861381941500636
1959,0,0.656,0.798,0.0,0,0,0,0,0,1,0,0.20833333333333334,0.051080966511233575
7224,0,0.405,0.646,0.0,0,0,0,0,0,1,0,0.0,0.029037727850784227
3224,0,0.64,0.681,0.0,0,0,0,0,0,1,0,0.3333333333333333,0.033488766426451884
5360,0,0.703,0.832,0.127,0,0,0,0,0,1,0,0.9999999999999999,0.03751589656634167
9269,1,0.797,0.351,0.668,0,0,0,0,0,1,0,0.0,0.01844001695633743
8495,0,0.831,0.62,0.0,1,1,0,0,0,1,0,0.16666666666666666,0.038787621873675286
7741,1,0.77,0.636,0.0,1,0,0,0,0,1,0,0.0,0.04154302670623145
8599,1,0.572,0.519,0.0,1,0,0,0,0,1,0,0.0,0.03433658329800763
4480,0,0.346,0.721,0.953,0,0,0,0,1,0,0,0.4583333333333333,0.032852903772785075
3890,1,0.79,0.585,0.0,1,1,0,0,0,1,0,0.0,0.04387452310300975
4365,0,0.625,0.71,0.0012,0,0,0,0,0,1,0,0.041666666666666664,0.05574395930479017
4114,0,0.63,0.628,0.905,0,0,0,0,0,1,0,0.625,0.07354811360746079
7285,0,0.9,0.4,0.0,0,1,0,0,0,1,0,0.16666666666666666,0.037727850784230604
387,0,0.0819,0.368,0.825,0,0,0,0,0,0,1,0.16666666666666666,0.2600678253497245
8355,1,0.79,0.694,0.00252,0,0,0,0,0,1,0,0.0,0.03433658329800763
5779,0,0.738,0.7,0.598,0,0,0,0,0,1,0,0.08333333333333334,0.06782534972445951
2264,1,0.334,0.784,0.127,0,0,0,0,0,1,0,0.0,0.6318355235269182
91,0,0.499,0.712,1.99e-06,0,0,0,0,0,1,0,0.4583333333333333,0.04578211106401017
9795,0,0.911,0.637,4.08e-05,1,0,0,0,0,1,0,0.08333333333333334,0.029037727850784227
7856,0,0.675,0.617,0.0,0,0,0,0,0,1,0,0.0,0.014412886816447645
8332,0,0.594,0.749,0.000139,1,0,0,0,0,1,0,0.37499999999999994,0.039423484527342095
8979,0,0.359,0.808,0.0,1,0,0,0,0,1,0,0.37499999999999994,0.03836371343789741
7148,1,0.606,0.799,0.0,0,0,0,0,0,1,0,0.041666666666666664,0.04514624841034336
2395,0,0.432,0.738,0.0,0,0,0,0,0,1,0,0.20833333333333334,0.03645612547689699
6601,0,0.396,0.859,0.941,0,0,0,0,0,1,0,0.625,0.02861381941500636
9085,0,0.862,0.541,0.708,0,0,0,0,0,1,0,0.41666666666666663,0.03624417125900806
7645,1,0.612,0.621,0.0,0,0,0,0,0,1,0,0.0,0.0317931326833404
8838,0,0.919,0.609,0.0,1,0,0,0,0,1,0,0.125,0.025010597710894446
1392,0,0.399,0.999,0.778,0,0,0,0,0,1,0,0.9999999999999999,0.01695633743111488
8110,0,0.66,0.768,0.595,0,0,0,0,0,1,0,0.9999999999999999,0.014836795252225518
4166,0,0.784,0.596,0.00124,0,0,0,0,0,1,0,0.37499999999999994,0.04747774480712166
7830,0,0.494,0.555,0.0365,0,0,0,0,0,1,0,0.0,0.04599406528189911
4042,0,0.733,0.796,0.000111,0,0,0,0,0,1,0,0.08333333333333334,0.046206019499788045
6742,1,0.826,0.773,0.0,0,0,0,0,0,1,0,0.0,0.04641797371767698
6915,1,0.837,0.364,0.0,1,0,0,0,0,1,0,0.0,0.04111911827045358
8973,0,0.321,0.888,0.0,1,0,0,0,0,1,0,0.20833333333333334,0.02691818567189487
7462,0,0.687,0.449,0.0,1,0,0,0,0,1,0,0.24999999999999997,0.03815175922000848
2610,0,0.46,0.993,0.557,0,0,0,0,0,1,0,0.9999999999999999,0.008690122933446376
5125,0,0.78,0.575,0.0,1,0,0,0,0,1,0,0.08333333333333334,0.04302670623145401
3516,0,0.559,0.766,6.98e-05,0,0,0,0,0,1,0,0.08333333333333334,0.03899957609156422
2980,0,0.48,0.228,1.11e-05,0,0,0,0,0,1,0,0.08333333333333334,0.04917337855023315
7286,1,0.712,0.832,0.0,0,0,0,0,0,1,0,0.041666666666666664,0.0423908435777872
2436,0,0.514,0.83,0.0,0,0,0,0,0,1,0,0.9999999999999999,0.005086901229334464
2017,0,0.672,0.52,0.0,0,0,0,0,0,1,0,0.24999999999999997,0.04387452310300975
8902,0,0.459,0.693,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.21534548537515896
265,0,0.63,0.555,0.946,0,0,0,0,0,1,0,0.16666666666666666,0.05574395930479017
9564,0,0.456,0.893,0.0,0,0,0,0,0,1,0,0.41666666666666663,0.048749470114455275
8456,0,0.764,0.32,0.0,0,0,0,0,0,1,0,0.3333333333333333,0.03603221704111912
4296,0,0.683,0.714,0.00676,0,0,0,0,0,1,0,0.08333333333333334,0.06061890631623569
6240,0,0.5,0.894,3.74e-06,0,0,0,0,0,1,0,0.37499999999999994,0.05447223399745655
7570,0,0.395,0.838,0.0,0,0,0,0,0,1,0,0.9999999999999999,0.012293344637558289
4747,0,0.383,0.998,0.953,0,0,0,0,0,1,0,0.9999999999999999,0.01377702416278084
9615,0,0.459,0.693,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.21534548537515896
1814,0,0.665,0.71,0.00694,0,0,0,0,0,1,0,0.5833333333333334,0.05002119542178889
2392,0,0.287,0.164,0.852,0,0,0,0,0,0,1,0.08333333333333334,0.05807545570156846
8569,1,0.893,0.618,0.0,1,1,0,0,0,1,0,0.0,0.03009749894022891
9458,0,0.543,0.723,0.0,0,0,0,0,0,1,0,0.125,0.033488766426451884
3094,0,0.884,0.657,0.0,1,0,0,0,0,1,0,0.08333333333333334,0.045570156846121236
6711,0,0.541,0.8,0.483,0,0,0,0,0,1,0,0.20833333333333334,0.0665536244171259
7869,0,0.51,0.814,0.343,0,0,0,0,0,1,0,0.49999999999999994,0.08668927511657482
4703,0,0.284,0.722,0.873,0,0,0,0,1,0,0,0.41666666666666663,0.10322170411191182
4507,0,0.555,0.896,0.0,0,1,0,0,0,1,0,0.0,0.033488766426451884
3595,0,0.367,0.855,0.13,1,0,0,0,0,1,0,0.0,0.08605341246290801
8966,1,0.437,0.372,0.0,0,0,0,0,0,1,0,0.0,0.032852903772785075
6950,0,0.249,0.555,0.00167,0,0,0,0,0,1,0,0.0,0.15048749470114456
2818,0,0.858,0.665,0.0,1,0,0,0,0,1,0,0.37499999999999994,0.04048325561678678
5050,0,0.516,0.917,0.0,1,0,0,0,0,1,0,0.625,0.0294616362865621
6651,0,0.562,0.579,0.0,1,1,0,0,0,1,0,0.29166666666666663,0.03327681220856295
2551,0,0.535,0.209,0.14,0,0,0,0,0,1,0,0.08333333333333334,0.02479864349300551
5394,0,0.506,0.919,0.977,0,0,0,0,0,1,0,0.9999999999999999,0.006570580754557015
154,1,0.307,0.371,0.0253,0,0,0,0,1,0,0,0.0,0.05002119542178889
7333,0,0.871,0.702,0.0,1,0,0,0,0,1,0,0.0,0.02373887240356083
9605,0,0.732,0.0311,0.769,0,0,0,0,0,1,0,0.08333333333333334,0.018228062738448497
9282,0,0.652,0.595,0.000106,0,0,0,0,0,1,0,0.9999999999999999,0.027977956761339552
3390,0,0.581,0.656,2.78e-06,0,0,0,0,0,1,0,0.08333333333333334,0.04578211106401017
9061,0,0.398,0.374,0.266,0,0,0,0,0,1,0,0.0,0.057863501483679525
7507,0,0.87,0.498,0.0,1,0,0,0,0,1,0,0.125,0.03327681220856295
8483,1,0.781,0.67,0.0,0,1,0,0,0,1,0,0.0,0.0317931326833404
2839,0,0.556,0.512,1.45e-05,0,0,0,0,0,1,0,0.7916666666666666,0.0423908435777872
3432,0,0.912,0.644,0.0,1,0,0,0,0,1,0,0.41666666666666663,0.043662568885120816
4591,0,0.479,0.905,0.000454,0,0,0,0,0,1,0,0.9999999999999999,0.005298855447223399
6380,0,0.269,0.99,0.765,0,0,0,0,0,1,0,0.9999999999999999,0.004874947011445528
4283,0,0.575,0.734,0.0,1,0,0,0,0,1,0,0.125,0.03391267486222976
8895,1,0.644,0.648,0.0,1,0,0,0,0,1,0,0.0,0.03963543874523103
1836,0,0.467,0.872,1.4e-05,1,0,0,0,0,1,0,0.3333333333333333,0.029673590504451036
1971,0,0.76,0.575,0.000383,1,0,0,0,0,1,0,0.41666666666666663,0.043662568885120816
48,1,0.676,0.835,3.04e-05,0,0,0,0,0,1,0,0.0,0.03688003391267486
7405,0,0.754,0.905,0.625,0,0,0,0,0,1,0,0.29166666666666663,0.03688003391267486
8250,0,0.368,0.969,0.157,0,0,0,0,0,1,0,0.9999999999999999,0.012505298855447222
610,0,0.693,0.813,0.0,1,1,0,0,0,1,0,0.041666666666666664,0.04662992793556592
4592,0,0.36,0.205,0.0,0,0,0,0,0,1,0,0.37499999999999994,0.030309453158117845
6680,0,0.561,0.832,0.0,1,0,0,0,0,1,0,0.08333333333333334,0.03327681220856295
6501,0,0.533,0.496,0.000164,1,0,0,0,0,1,0,0.4583333333333333,0.069520983467571
5479,0,0.636,0.836,0.000157,0,0,0,0,0,1,0,0.041666666666666664,0.03688003391267486
3617,0,0.437,0.504,0.00477,0,0,0,0,0,1,0,0.24999999999999997,0.022891055532005086
5057,0,0.369,0.467,0.46,0,0,0,0,0,1,0,0.125,0.05743959304790165
795,0,0.396,0.483,0.463,0,0,0,0,0,1,0,0.0,0.08732513777024163
3691,0,0.542,0.935,0.0784,0,0,0,0,0,1,0,0.5416666666666666,0.019711742263671048
3563,0,0.518,0.559,1.08e-05,0,0,0,0,0,1,0,0.125,0.02543450614667232
8235,0,0.762,0.433,0.0,1,0,0,0,0,1,0,0.24999999999999997,0.03899957609156422
4691,0,0.667,0.523,2.12e-05,1,0,0,0,0,1,0,0.041666666666666664,0.04514624841034336
206,0,0.598,0.56,0.0432,0,0,0,0,0,1,0,0.24999999999999997,0.05510809665112336
2932,0,0.545,0.805,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.04345061466723188
9637,0,0.271,0.904,0.842,0,0,0,0,0,1,0,0.41666666666666663,0.0701568461212378
801,0,0.233,0.925,0.0,0,0,0,0,0,1,0,0.37499999999999994,0.04896142433234421
3128,0,0.355,0.48,2.28e-06,0,0,0,0,1,0,0,0.41666666666666663,0.05086901229334464
5320,0,0.451,0.959,0.812,0,0,0,0,0,1,0,0.9999999999999999,0.008266214497668503
1386,0,0.452,0.951,0.988,0,0,0,0,0,1,0,0.875,0.004874947011445528
7035,1,0.729,0.603,0.0,1,0,0,0,0,1,0,0.0,0.04747774480712166
8340,0,0.4,0.933,0.00462,0,0,0,0,0,1,0,0.9999999999999999,0.013353115727002967
5888,0,0.449,0.635,0.0,1,0,0,0,0,1,0,0.5416666666666666,0.04217888935989826
506,0,0.48,0.977,2.82e-06,0,0,0,0,0,1,0,0.041666666666666664,0.04323866044934294
5486,0,0.481,0.759,0.00784,0,0,0,0,0,1,0,0.7083333333333334,0.047901653242899536
2690,0,0.364,0.64,7.25e-05,0,0,0,0,0,1,0,0.041666666666666664,0.0423908435777872
2883,0,0.163,0.469,0.859,0,0,0,0,0,1,0,0.041666666666666664,0.5097498940228911
9083,1,0.546,0.746,0.0101,0,0,0,0,0,1,0,0.0,0.3596863077575244
8286,0,0.644,0.637,0.0,0,0,0,0,0,1,0,0.7916666666666666,0.035184400169563375
5615,0,0.877,0.391,0.000502,1,0,0,0,0,1,0,0.3333333333333333,0.03603221704111912
2360,0,0.34,0.614,0.0011,0,0,0,0,0,1,0,0.20833333333333334,0.0294616362865621
2407,0,0.444,0.35,0.109,0,0,0,0,1,0,0,0.4583333333333333,0.06549385332768122
8637,1,0.792,0.829,0.0755,1,0,0,0,0,1,0,0.0,0.015472657905892327
1205,0,0.482,0.873,0.0,1,0,0,0,0,1,0,0.041666666666666664,0.041331072488342516
8404,0,0.577,0.816,0.899,0,0,0,0,0,1,0,0.3333333333333333,0.04175498092412039
9021,0,0.316,0.108,0.859,0,0,0,0,0,1,0,0.041666666666666664,0.13798219584569732
9367,1,0.612,0.924,0.171,0,0,0,0,0,1,0,0.0,0.026706231454005934
8400,0,0.607,0.952,0.849,0,0,0,0,0,1,0,0.08333333333333334,0.035820262823230184
6598,1,0.607,0.514,0.0,0,0,0,0,0,1,0,0.0,0.035820262823230184
5907,0,0.649,0.897,0.0874,0,0,0,0,0,1,0,0.9999999999999999,0.039423484527342095
7971,1,0.676,0.609,0.0,1,1,0,0,0,1,0,0.0,0.046206019499788045
7635,0,0.679,0.443,0.0,1,1,0,0,0,1,0,0.5833333333333334,0.03391267486222976
4228,0,0.738,0.514,0.0,1,0,0,0,0,1,0,0.37499999999999994,0.04217888935989826
3936,0,0.708,0.945,0.0803,0,0,0,0,0,1,0,0.3333333333333333,0.03899957609156422
2636,1,0.844,0.491,0.0,1,0,0,0,0,1,0,0.0,0.06740144128868164
9587,0,0.7,0.588,0.843,0,0,0,0,0,1,0,0.24999999999999997,0.09771089444679949
5359,0,0.284,0.704,0.000115,0,0,0,0,0,1,0,0.24999999999999997,0.045570156846121236
7523,0,0.674,0.881,3.01e-06,0,0,0,0,0,1,0,0.0,0.03370072064434082
298,0,0.472,0.925,0.000528,0,0,0,0,0,1,0,0.16666666666666666,0.05256464603645612
5236,0,0.544,0.937,0.0,0,0,0,0,0,1,0,0.24999999999999997,0.005510809665112335
2083,0,0.73,0.224,1.06e-06,0,0,0,0,1,0,0,0.125,0.046206019499788045
5127,0,0.675,0.751,0.0,0,0,0,0,0,1,0,0.41666666666666663,0.03433658329800763
7921,0,0.746,0.765,0.0,0,0,0,0,0,1,0,0.29166666666666663,0.03815175922000848
251,0,0.469,0.557,0.0422,0,0,0,0,0,1,0,0.4583333333333333,0.059559135226791016
64,0,0.457,0.757,0.0,0,0,0,0,0,1,0,0.20833333333333334,0.052352691818567186
8740,0,0.684,0.97,0.888,0,0,0,0,0,1,0,0.0,0.07397202204323866
9594,0,0.635,0.843,0.0,0,0,0,0,0,1,0,0.24999999999999997,0.042602797795676134
5683,0,0.493,0.986,0.621,0,0,0,0,0,1,0,0.9999999999999999,0.020771513353115726
8609,1,0.597,0.689,0.0,1,0,0,0,0,1,0,0.0,0.026070368800339125
7903,0,0.783,0.479,0.0,1,0,0,0,0,1,0,0.20833333333333334,0.03052140737600678
5944,0,0.551,0.402,0.0,0,0,0,0,0,1,0,0.5833333333333334,0.03688003391267486
4737,0,0.472,0.996,0.694,0,0,0,0,0,1,0,0.9999999999999999,0.01377702416278084
8169,0,0.774,0.554,0.0,1,0,0,0,0,1,0,0.0,0.030309453158117845
5916,0,0.675,0.703,2.21e-06,0,0,0,0,0,1,0,0.37499999999999994,0.041331072488342516
3658,1,0.443,0.719,0.0,0,0,0,0,0,1,0,0.125,0.04090716405256464
8384,0,0.687,0.217,0.81,0,0,0,0,0,1,0,0.24999999999999997,0.018228062738448497
339,0,0.627,0.868,0.202,0,0,0,0,1,0,0,0.7916666666666666,0.008266214497668503
3156,1,0.681,0.521,8.41e-05,1,1,0,0,0,1,0,0.0,0.044510385756676554
2846,1,0.725,0.552,0.0,1,0,0,0,0,1,0,0.24999999999999997,0.05765154726579059
3265,0,0.599,0.636,6.95e-06,0,0,0,0,0,1,0,0.5416666666666666,0.05214073760067826
5939,0,0.684,0.638,0.0207,0,0,0,0,0,1,0,0.20833333333333334,0.04387452310300975
6595,0,0.42,0.945,0.925,0,0,0,0,0,1,0,0.49999999999999994,0.0777871979652395
2266,0,0.25,0.972,0.000919,0,0,0,0,0,1,0,0.24999999999999997,0.035820262823230184
5573,0,0.609,0.37,0.086,1,0,0,0,0,1,0,0.08333333333333334,0.040059347181008904
1584,1,0.836,0.662,0.692,0,0,0,0,0,1,0,0.16666666666666666,0.056167867740568034
4840,0,0.342,0.388,0.00435,1,0,0,0,0,1,0,0.20833333333333334,0.055320050869012295
8794,0,0.276,0.415,0.027,0,0,0,0,0,1,0,0.4583333333333333,0.05849936413734633
6364,0,0.444,0.977,0.367,0,0,0,0,0,1,0,0.9999999999999999,0.016532428995337006
7467,0,0.515,0.801,9.85e-05,0,0,0,0,0,1,0,0.4583333333333333,0.03921153030945316
4103,0,0.794,0.632,0.0,1,0,0,0,0,1,0,0.16666666666666666,0.05765154726579059
7668,0,0.624,0.427,2.35e-05,0,0,0,0,0,1,0,0.3333333333333333,0.05701568461212378
8481,0,0.945,0.582,0.0,1,1,0,0,0,1,0,0.16666666666666666,0.031581178465451464
6908,0,0.548,0.816,0.0,0,0,0,0,0,1,0,0.041666666666666664,0.032852903772785075
6566,1,0.589,0.484,0.0385,0,0,0,0,0,1,0,0.0,0.016108520559559136
9057,0,0.772,0.676,0.000719,0,0,0,0,0,1,0,0.08333333333333334,0.05002119542178889
915,0,0.219,0.413,0.4,0,0,0,0,0,1,0,0.41666666666666663,0.07927087749046206
4209,0,0.85,0.405,0.000118,1,1,0,0,0,1,0,0.125,0.03624417125900806
2117,0,0.646,0.823,0.0,0,1,0,0,0,1,0,0.20833333333333334,0.04408647732089869
7079,0,0.664,0.724,0.0,1,0,0,0,0,1,0,0.08333333333333334,0.03560830860534125
8597,0,0.867,0.744,0.0,1,1,0,0,0,1,0,0.20833333333333334,0.032640949554896145
7796,0,0.77,0.587,0.866,0,0,0,0,0,1,0,0.24999999999999997,0.043662568885120816
5226,0,0.373,0.94,0.956,0,0,0,0,0,1,0,0.9999999999999999,0.008054260279779568
1076,0,0.117,0.176,0.855,0,0,0,0,0,1,0,0.5416666666666666,0.03433658329800763
200,0,0.371,0.979,3.67e-06,1,0,0,0,0,1,0,0.08333333333333334,0.04090716405256464
4293,0,0.256,0.564,0.0,0,0,0,0,1,0,0,0.125,0.06994489190334888
1519,0,0.524,0.885,0.0,0,0,0,0,0,1,0,0.08333333333333334,0.03921153030945316
6317,0,0.81,0.55,5.69e-06,1,1,0,0,0,1,0,0.20833333333333334,0.041331072488342516
2384,0,0.289,0.277,0.0,0,0,0,0,0,1,0,0.49999999999999994,0.03433658329800763
806,1,0.695,0.615,0.000212,0,0,0,0,0,1,0,0.125,0.046841882153454854
9441,0,0.869,0.472,0.359,1,0,0,0,0,1,0,0.041666666666666664,0.0211954217888936
8468,0,0.676,0.644,0.00992,0,0,0,0,0,1,0,0.125,0.05002119542178889
6126,0,0.523,0.935,1e-05,0,0,0,0,0,1,0,0.37499999999999994,0.11572700296735905
8919,1,0.39,0.83,0.0,1,1,0,0,0,1,0,0.0,0.031581178465451464
8085,0,0.608,0.45,0.000122,1,0,0,0,0,1,0,0.24999999999999997,0.037091988130563795
9604,0,0.852,0.551,0.0,0,0,0,0,0,1,0,0.0,0.039423484527342095
4085,0,0.664,0.714,8.42e-06,1,0,0,0,0,1,0,0.49999999999999994,0.037727850784230604
1087,0,0.44,0.778,1.04e-06,0,0,0,0,0,1,0,0.041666666666666664,0.044510385756676554
7601,0,0.574,0.664,0.0553,0,0,0,0,0,1,0,0.041666666666666664,0.01526070368800339
9253,1,0.987,0.293,1.02e-05,0,0,0,0,0,1,0,0.041666666666666664,0.004874947011445528
1990,0,0.522,0.457,0.0,0,0,0,0,0,1,0,0.125,0.06464603645612547
3380,0,0.419,0.453,0.0,0,0,0,0,1,0,0,0.16666666666666666,0.03645612547689699
737,1,0.749,0.564,0.919,0,0,0,0,0,1,0,0.0,0.07227638830012717
652,0,0.563,0.946,0.00512,0,0,0,0,0,1,0,0.08333333333333334,0.03136922424756253
5211,0,0.804,0.66,0.0,1,0,0,0,0,1,0,0.37499999999999994,0.0317931326833404
8790,0,0.469,0.987,0.966,0,0,0,0,0,1,0,0.16666666666666666,0.06040695209834676
8516,0,0.168,0.746,0.0,0,0,0,0,0,1,0,0.24999999999999997,0.040059347181008904
5103,0,0.718,0.767,0.0,1,0,0,0,0,1,0,0.125,0.029037727850784227
3149,0,0.589,0.283,0.879,0,0,0,0,0,1,0,0.3333333333333333,0.03412462908011869
7798,0,0.77,0.587,0.866,0,0,0,0,0,1,0,0.24999999999999997,0.043662568885120816
5146,0,0.543,0.924,0.000128,0,0,0,0,0,1,0,0.7083333333333334,0.04048325561678678
5096,0,0.423,0.707,0.735,0,0,0,0,0,1,0,0.125,0.08711318355235269
6027,0,0.742,0.579,0.0,1,1,0,0,0,1,0,0.125,0.0506570580754557
6585,0,0.139,0.354,0.968,0,0,0,0,1,0,0,0.29166666666666663,0.019923696481559984
7344,0,0.487,0.726,0.239,0,0,0,0,0,1,0,0.0,0.06549385332768122
9091,0,0.662,0.551,0.926,0,0,0,0,0,1,0,0.08333333333333334,0.025858414582450192
344,0,0.379,0.879,0.00449,0,0,0,0,0,1,0,0.08333333333333334,0.04069520983467571
9470,0,0.658,0.634,0.0,0,0,0,0,0,1,0,0.3333333333333333,0.032005086901229336
684,0,0.385,0.657,0.0,0,0,0,0,0,1,0,0.125,0.028401865197117425
4626,1,0.836,0.684,0.0,1,0,0,0,0,1,0,0.0,0.03688003391267486
715,1,0.7,0.525,0.954,0,0,0,0,0,1,0,0.041666666666666664,0.07227638830012717
848,0,0.72,0.725,0.0,0,0,0,0,0,1,0,0.3333333333333333,0.03836371343789741
5469,0,0.277,0.394,0.0,0,0,0,0,1,0,0,0.20833333333333334,0.03984739296311997
4300,0,0.527,0.493,0.000813,0,0,0,0,0,1,0,0.16666666666666666,0.026706231454005934
4768,0,0.467,0.41,4.28e-05,1,1,0,0,0,1,0,0.37499999999999994,0.1019499788045782
9644,0,0.719,0.534,3.24e-05,0,0,0,0,0,1,0,0.3333333333333333,0.033488766426451884
4884,0,0.214,0.993,0.000378,1,0,0,0,0,1,0,0.0,0.701992369648156
6569,0,0.428,0.886,0.779,0,0,0,0,0,1,0,0.9999999999999999,0.04175498092412039
3546,0,0.535,0.448,0.0,1,0,0,0,0,1,0,0.49999999999999994,0.06867316659601526
658,0,0.611,0.394,4.68e-05,0,0,0,0,0,1,0,0.20833333333333334,0.05023314963967783
5976,0,0.52,0.538,0.00187,1,0,0,0,0,1,0,0.16666666666666666,0.06909707503179313
1297,0,0.84,0.504,0.00131,1,1,0,0,0,1,0,0.41666666666666663,0.05277660025434506
8852,1,0.714,0.483,2.3e-05,1,0,0,0,0,1,0,0.0,0.02543450614667232
7613,1,0.725,0.79,1.14e-06,1,0,0,0,0,1,0,0.0,0.05680373039423484
1181,0,0.558,0.924,3.32e-06,0,0,0,0,0,1,0,0.041666666666666664,0.03539635438745231
7670,0,0.568,0.841,0.00151,0,0,0,0,0,1,0,0.37499999999999994,0.046841882153454854
1800,0,0.8,0.811,0.773,0,0,0,0,0,1,0,0.125,0.07164052564646037
823,0,0.648,0.818,0.0,0,0,0,0,0,1,0,0.7916666666666666,0.041331072488342516
9433,0,0.562,0.151,0.82,0,0,0,0,0,0,1,0.041666666666666664,0.02013565069944892
3407,0,0.61,0.905,0.0,0,0,0,0,0,1,0,0.41666666666666663,0.0317931326833404
9334,0,0.756,0.646,1.81e-05,0,0,0,0,0,1,0,0.125,0.04726579058923273
6548,0,0.186,0.172,0.0245,0,0,0,0,0,1,0,0.16666666666666666,0.046841882153454854
1904,0,0.806,0.789,0.885,0,0,0,0,0,1,0,0.08333333333333334,0.08287409919457397
6141,0,0.523,0.837,0.0,0,0,0,0,0,1,0,0.125,0.03688003391267486
1095,0,0.559,0.812,0.0,0,0,0,0,0,1,0,0.16666666666666666,0.04514624841034336
4662,0,0.845,0.84,0.0,0,0,0,0,0,1,0,0.29166666666666663,0.03603221704111912
6879,0,0.735,0.677,2.17e-05,1,0,0,0,0,1,0,0.5416666666666666,0.04069520983467571
8292,0,0.708,0.672,1.05e-06,0,0,0,0,0,1,0,0.625,0.04747774480712166
